File,Class
2_700.mat,0.299186
2_701.mat,1.000000
2_702.mat,1.000000
2_703.mat,1.000000
2_704.mat,1.000000
2_705.mat,0.077549
2_706.mat,0.100536
2_707.mat,1.000000
2_708.mat,1.000000
2_709.mat,0.207506
2_710.mat,0.299186
2_711.mat,1.000000
2_712.mat,0.068194
2_713.mat,1.000000
2_714.mat,1.000000
2_715.mat,0.371854
2_716.mat,1.000000
2_717.mat,0.131787
2_718.mat,1.000000
2_719.mat,0.176735
2_720.mat,1.000000
2_721.mat,1.000000
2_722.mat,1.000000
2_723.mat,1.000000
2_724.mat,1.000000
2_725.mat,1.000000
2_726.mat,1.000000
2_727.mat,1.000000
2_728.mat,1.000000
2_729.mat,0.052580
2_730.mat,1.000000
2_731.mat,0.479744
2_732.mat,0.000000
2_733.mat,1.000000
2_734.mat,1.000000
2_735.mat,1.000000
2_736.mat,1.000000
2_737.mat,1.000000
2_738.mat,0.152042
2_739.mat,0.207506
2_740.mat,1.000000
2_741.mat,0.025361
2_742.mat,0.010811
2_743.mat,1.000000
2_744.mat,1.000000
2_745.mat,1.000000
2_746.mat,1.000000
2_747.mat,0.059932
2_748.mat,1.000000
2_749.mat,1.000000
2_750.mat,1.000000
2_751.mat,1.000000
2_752.mat,1.000000
2_753.mat,1.000000
2_754.mat,0.656660
2_755.mat,1.000000
2_756.mat,1.000000
2_757.mat,1.000000
2_758.mat,1.000000
2_759.mat,1.000000
2_760.mat,1.000000
2_761.mat,0.021271
2_762.mat,1.000000
2_763.mat,0.025361
2_764.mat,1.000000
2_765.mat,1.000000
2_766.mat,1.000000
2_767.mat,1.000000
2_768.mat,1.000000
2_769.mat,0.371854
2_770.mat,0.052580
2_771.mat,1.000000
2_772.mat,1.000000
2_773.mat,1.000000
2_774.mat,1.000000
2_775.mat,1.000000
2_776.mat,0.040070
2_777.mat,0.114873
2_778.mat,0.000000
2_779.mat,1.000000
2_780.mat,1.000000
2_781.mat,1.000000
2_782.mat,1.000000
2_783.mat,1.000000
2_784.mat,1.000000
2_785.mat,0.371854
2_786.mat,1.000000
2_787.mat,1.000000
2_788.mat,1.000000
2_789.mat,0.207506
2_790.mat,0.010811
2_791.mat,1.000000
2_792.mat,1.000000
2_793.mat,1.000000
2_794.mat,0.656660
2_795.mat,1.000000
2_796.mat,0.014031
2_797.mat,1.000000
2_798.mat,1.000000
2_799.mat,1.000000
2_800.mat,1.000000
2_801.mat,0.656660
2_802.mat,0.068194
2_803.mat,1.000000
2_804.mat,0.029821
2_805.mat,1.000000
2_806.mat,1.000000
2_807.mat,1.000000
2_808.mat,1.000000
2_809.mat,1.000000
2_810.mat,0.299186
2_811.mat,1.000000
2_812.mat,1.000000
2_813.mat,1.000000
2_814.mat,0.656660
2_815.mat,0.034703
2_816.mat,0.656660
2_817.mat,1.000000
2_818.mat,1.000000
2_819.mat,0.007820
2_820.mat,1.000000
2_821.mat,1.000000
2_822.mat,0.034703
2_823.mat,1.000000
2_824.mat,1.000000
2_825.mat,1.000000
2_826.mat,1.000000
2_827.mat,0.088229
2_828.mat,1.000000
2_829.mat,1.000000
2_830.mat,0.479744
2_831.mat,1.000000
2_832.mat,1.000000
2_833.mat,1.000000
2_834.mat,1.000000
2_835.mat,1.000000
2_836.mat,0.479744
2_837.mat,0.068194
2_838.mat,1.000000
2_839.mat,1.000000
2_840.mat,0.025361
2_841.mat,0.131787
2_842.mat,0.479744
2_843.mat,1.000000
2_844.mat,1.000000
2_845.mat,1.000000
2_846.mat,1.000000
2_847.mat,0.005034
2_848.mat,1.000000
2_849.mat,0.000000
2_850.mat,1.000000
2_851.mat,1.000000
2_852.mat,0.007820
2_853.mat,1.000000
2_854.mat,1.000000
2_855.mat,1.000000
2_856.mat,0.010811
2_857.mat,0.207506
2_858.mat,0.656660
2_859.mat,0.007820
2_860.mat,1.000000
2_861.mat,0.029821
2_862.mat,0.021271
2_863.mat,0.131787
2_864.mat,0.479744
2_865.mat,1.000000
2_866.mat,1.000000
2_867.mat,0.045998
2_868.mat,1.000000
2_869.mat,0.656660
2_870.mat,1.000000
2_871.mat,1.000000
2_872.mat,1.000000
2_873.mat,0.029821
2_874.mat,1.000000
2_875.mat,0.246914
2_876.mat,1.000000
2_877.mat,1.000000
2_878.mat,1.000000
2_879.mat,1.000000
2_880.mat,0.479744
2_881.mat,1.000000
2_882.mat,1.000000
2_883.mat,0.025361
2_884.mat,1.000000
2_885.mat,1.000000
2_886.mat,1.000000
2_887.mat,0.014031
2_888.mat,0.059932
2_889.mat,1.000000
2_890.mat,1.000000
2_891.mat,1.000000
2_892.mat,0.656660
2_893.mat,1.000000
2_894.mat,0.000000
2_895.mat,1.000000
2_896.mat,1.000000
2_897.mat,1.000000
2_898.mat,0.077549
2_899.mat,1.000000
2_900.mat,0.040070
2_901.mat,1.000000
2_902.mat,1.000000
2_903.mat,1.000000
2_904.mat,0.040070
2_905.mat,1.000000
2_906.mat,1.000000
2_907.mat,1.000000
2_908.mat,1.000000
2_909.mat,0.131787
2_910.mat,0.176735
2_911.mat,1.000000
2_912.mat,1.000000
2_913.mat,1.000000
2_914.mat,0.656660
2_915.mat,1.000000
2_916.mat,1.000000
2_917.mat,1.000000
2_918.mat,1.000000
2_919.mat,0.656660
2_920.mat,1.000000
2_921.mat,1.000000
2_922.mat,0.479744
2_923.mat,1.000000
2_924.mat,0.000000
2_925.mat,1.000000
2_926.mat,1.000000
2_927.mat,1.000000
2_928.mat,1.000000
2_929.mat,1.000000
2_930.mat,0.479744
2_931.mat,0.176735
2_932.mat,1.000000
2_933.mat,1.000000
2_934.mat,0.002434
2_935.mat,0.000000
2_936.mat,1.000000
2_937.mat,1.000000
2_938.mat,1.000000
2_939.mat,1.000000
2_940.mat,0.131787
2_941.mat,1.000000
2_942.mat,1.000000
2_943.mat,1.000000
2_944.mat,0.068194
2_945.mat,1.000000
2_946.mat,0.000000
2_947.mat,1.000000
2_948.mat,0.479744
2_949.mat,0.246914
2_950.mat,1.000000
2_951.mat,1.000000
2_952.mat,0.059932
2_953.mat,1.000000
2_954.mat,0.088229
2_955.mat,0.479744
2_956.mat,1.000000
2_957.mat,0.479744
2_958.mat,1.000000
2_959.mat,1.000000
2_960.mat,0.077549
2_961.mat,1.000000
2_962.mat,0.246914
2_963.mat,1.000000
2_964.mat,1.000000
2_965.mat,0.021271
2_966.mat,1.000000
2_967.mat,1.000000
2_968.mat,1.000000
2_969.mat,0.371854
2_970.mat,0.656660
2_971.mat,1.000000
2_972.mat,1.000000
2_973.mat,1.000000
2_974.mat,1.000000
2_975.mat,0.656660
2_976.mat,1.000000
2_977.mat,1.000000
2_978.mat,1.000000
2_979.mat,1.000000
2_980.mat,1.000000
2_981.mat,0.005034
2_982.mat,1.000000
2_983.mat,0.656660
2_984.mat,0.656660
2_985.mat,0.017507
2_986.mat,0.656660
2_987.mat,1.000000
2_988.mat,1.000000
2_989.mat,0.246914
2_990.mat,1.000000
2_991.mat,0.371854
2_992.mat,1.000000
2_993.mat,1.000000
2_994.mat,0.029821
2_995.mat,1.000000
2_996.mat,1.000000
2_997.mat,1.000000
2_998.mat,1.000000
2_999.mat,1.000000
2_1000.mat,0.017507
2_1001.mat,0.656660
2_1002.mat,1.000000
2_1003.mat,1.000000
2_1004.mat,1.000000
2_1005.mat,1.000000
2_1006.mat,1.000000
2_1007.mat,1.000000
2_1008.mat,0.100536
2_1009.mat,1.000000
2_1010.mat,0.152042
2_1011.mat,1.000000
2_1012.mat,1.000000
2_1013.mat,0.000000
2_1014.mat,0.176735
2_1015.mat,1.000000
2_1016.mat,1.000000
2_1017.mat,0.371854
2_1018.mat,0.246914
2_1019.mat,1.000000
2_1020.mat,0.479744
2_1021.mat,1.000000
2_1022.mat,1.000000
2_1023.mat,0.131787
2_1024.mat,0.479744
2_1025.mat,1.000000
2_1026.mat,0.479744
2_1027.mat,1.000000
2_1028.mat,0.152042
2_1029.mat,0.014031
2_1030.mat,1.000000
2_1031.mat,1.000000
2_1032.mat,0.246914
2_1033.mat,1.000000
2_1034.mat,0.656660
2_1035.mat,1.000000
2_1036.mat,1.000000
2_1037.mat,1.000000
2_1038.mat,1.000000
2_1039.mat,1.000000
2_1040.mat,1.000000
2_1041.mat,1.000000
2_1042.mat,1.000000
2_1043.mat,1.000000
2_1044.mat,0.045998
2_1045.mat,1.000000
2_1046.mat,1.000000
2_1047.mat,1.000000
2_1048.mat,1.000000
2_1049.mat,1.000000
2_1050.mat,0.479744
2_1051.mat,1.000000
2_1052.mat,1.000000
2_1053.mat,0.656660
2_1054.mat,1.000000
2_1055.mat,1.000000
2_1056.mat,0.045998
2_1057.mat,1.000000
2_1058.mat,1.000000
2_1059.mat,1.000000
2_1060.mat,1.000000
2_1061.mat,1.000000
2_1062.mat,1.000000
2_1063.mat,1.000000
2_1064.mat,1.000000
2_1065.mat,1.000000
2_1066.mat,1.000000
2_1067.mat,1.000000
2_1068.mat,1.000000
2_1069.mat,1.000000
2_1070.mat,1.000000
2_1071.mat,1.000000
2_1072.mat,1.000000
2_1073.mat,0.052580
2_1074.mat,1.000000
2_1075.mat,1.000000
2_1076.mat,0.007820
2_1077.mat,1.000000
2_1078.mat,1.000000
2_1079.mat,0.656660
2_1080.mat,0.176735
2_1081.mat,1.000000
2_1082.mat,0.077549
2_1083.mat,1.000000
2_1084.mat,1.000000
2_1085.mat,0.077549
2_1086.mat,1.000000
2_1087.mat,1.000000
2_1088.mat,0.100536
2_1089.mat,1.000000
2_1090.mat,0.656660
2_1091.mat,0.371854
2_1092.mat,1.000000
2_1093.mat,1.000000
2_1094.mat,0.207506
2_1095.mat,1.000000
2_1096.mat,1.000000
2_1097.mat,0.002434
2_1098.mat,1.000000
2_1099.mat,1.000000
2_1100.mat,1.000000
2_1101.mat,1.000000
2_1102.mat,0.114873
2_1103.mat,1.000000
2_1104.mat,1.000000
2_1105.mat,1.000000
2_1106.mat,1.000000
2_1107.mat,1.000000
2_1108.mat,1.000000
2_1109.mat,1.000000
2_1110.mat,1.000000
2_1111.mat,0.114873
2_1112.mat,1.000000
2_1113.mat,1.000000
2_1114.mat,1.000000
2_1115.mat,0.045998
2_1116.mat,0.007820
2_1117.mat,1.000000
2_1118.mat,1.000000
2_1119.mat,0.077549
2_1120.mat,1.000000
2_1121.mat,1.000000
2_1122.mat,0.479744
2_1123.mat,1.000000
2_1124.mat,1.000000
2_1125.mat,0.017507
2_1126.mat,0.479744
2_1127.mat,1.000000
2_1128.mat,1.000000
2_1129.mat,1.000000
2_1130.mat,1.000000
2_1131.mat,1.000000
2_1132.mat,1.000000
2_1133.mat,0.040070
2_1134.mat,1.000000
2_1135.mat,1.000000
2_1136.mat,0.152042
2_1137.mat,1.000000
2_1138.mat,1.000000
2_1139.mat,1.000000
2_1140.mat,1.000000
2_1141.mat,1.000000
2_1142.mat,1.000000
2_1143.mat,1.000000
2_1144.mat,1.000000
2_1145.mat,0.114873
2_1146.mat,0.656660
2_1147.mat,1.000000
2_1148.mat,1.000000
2_1149.mat,1.000000
2_1150.mat,1.000000
2_1151.mat,1.000000
2_1152.mat,1.000000
2_1153.mat,1.000000
2_1154.mat,1.000000
2_1155.mat,1.000000
2_1156.mat,1.000000
2_1157.mat,1.000000
2_1158.mat,0.656660
2_1159.mat,1.000000
2_1160.mat,0.479744
2_1161.mat,1.000000
2_1162.mat,1.000000
2_1163.mat,1.000000
2_1164.mat,1.000000
2_1165.mat,0.656660
2_1166.mat,0.246914
2_1167.mat,1.000000
2_1168.mat,1.000000
2_1169.mat,1.000000
2_1170.mat,1.000000
2_1171.mat,1.000000
2_1172.mat,0.656660
2_1173.mat,0.010811
2_1174.mat,1.000000
2_1175.mat,1.000000
2_1176.mat,0.021271
2_1177.mat,1.000000
2_1178.mat,1.000000
2_1179.mat,1.000000
2_1180.mat,1.000000
2_1181.mat,0.017507
2_1182.mat,1.000000
2_1183.mat,1.000000
2_1184.mat,1.000000
2_1185.mat,0.656660
2_1186.mat,1.000000
2_1187.mat,0.656660
2_1188.mat,1.000000
2_1189.mat,1.000000
2_1190.mat,1.000000
2_1191.mat,1.000000
2_1192.mat,0.100536
2_1193.mat,0.479744
2_1194.mat,1.000000
2_1195.mat,0.371854
2_1196.mat,1.000000
2_1197.mat,1.000000
2_1198.mat,0.034703
2_1199.mat,1.000000
2_1200.mat,1.000000
2_1201.mat,0.021271
2_1202.mat,1.000000
2_1203.mat,0.088229
2_1204.mat,1.000000
2_1205.mat,0.479744
2_1206.mat,0.059932
2_1207.mat,1.000000
2_1208.mat,1.000000
2_1209.mat,1.000000
2_1210.mat,1.000000
2_1211.mat,0.025361
2_1212.mat,1.000000
2_1213.mat,0.371854
2_1214.mat,1.000000
2_1215.mat,1.000000
2_1216.mat,0.005034
2_1217.mat,0.656660
2_1218.mat,1.000000
2_1219.mat,1.000000
2_1220.mat,1.000000
2_1221.mat,0.656660
2_1222.mat,0.246914
2_1223.mat,0.656660
2_1224.mat,0.371854
2_1225.mat,0.656660
2_1226.mat,1.000000
2_1227.mat,1.000000
2_1228.mat,1.000000
2_1229.mat,1.000000
2_1230.mat,0.002434
2_1231.mat,1.000000
2_1232.mat,1.000000
2_1233.mat,1.000000
2_1234.mat,0.052580
2_1235.mat,1.000000
2_1236.mat,0.114873
2_1237.mat,0.045998
2_1238.mat,1.000000
2_1239.mat,0.656660
2_1240.mat,1.000000
2_1241.mat,1.000000
2_1242.mat,1.000000
2_1243.mat,0.299186
2_1244.mat,1.000000
2_1245.mat,0.656660
2_1246.mat,0.040070
2_1247.mat,0.479744
2_1248.mat,0.068194
2_1249.mat,0.371854
2_1250.mat,1.000000
2_1251.mat,1.000000
2_1252.mat,1.000000
2_1253.mat,1.000000
2_1254.mat,1.000000
2_1255.mat,1.000000
2_1256.mat,1.000000
2_1257.mat,0.131787
2_1258.mat,1.000000
2_1259.mat,1.000000
2_1260.mat,1.000000
2_1261.mat,1.000000
2_1262.mat,1.000000
2_1263.mat,1.000000
2_1264.mat,1.000000
2_1265.mat,1.000000
2_1266.mat,1.000000
2_1267.mat,1.000000
2_1268.mat,1.000000
2_1269.mat,1.000000
2_1270.mat,1.000000
2_1271.mat,0.656660
2_1272.mat,1.000000
2_1273.mat,1.000000
2_1274.mat,1.000000
2_1275.mat,0.029821
2_1276.mat,0.299186
2_1277.mat,1.000000
2_1278.mat,0.299186
2_1279.mat,0.207506
2_1280.mat,0.017507
2_1281.mat,1.000000
2_1282.mat,1.000000
2_1283.mat,0.176735
2_1284.mat,0.479744
2_1285.mat,0.656660
2_1286.mat,1.000000
2_1287.mat,1.000000
2_1288.mat,1.000000
2_1289.mat,1.000000
2_1290.mat,0.656660
2_1291.mat,1.000000
2_1292.mat,0.656660
2_1293.mat,1.000000
2_1294.mat,1.000000
2_1295.mat,0.479744
2_1296.mat,1.000000
2_1297.mat,1.000000
2_1298.mat,1.000000
2_1299.mat,0.088229
2_1300.mat,1.000000
2_1301.mat,1.000000
2_1302.mat,0.656660
2_1303.mat,0.017507
2_1304.mat,1.000000
2_1305.mat,1.000000
2_1306.mat,1.000000
2_1307.mat,0.656660
2_1308.mat,1.000000
2_1309.mat,1.000000
2_1310.mat,1.000000
2_1311.mat,0.021271
2_1312.mat,1.000000
2_1313.mat,1.000000
2_1314.mat,1.000000
2_1315.mat,0.021271
2_1316.mat,0.207506
2_1317.mat,1.000000
2_1318.mat,1.000000
2_1319.mat,0.371854
2_1320.mat,0.052580
2_1321.mat,1.000000
2_1322.mat,0.021271
2_1323.mat,1.000000
2_1324.mat,1.000000
2_1325.mat,1.000000
2_1326.mat,1.000000
2_1327.mat,1.000000
2_1328.mat,1.000000
2_1329.mat,1.000000
2_1330.mat,0.114873
2_1331.mat,1.000000
2_1332.mat,0.021271
2_1333.mat,1.000000
2_1334.mat,1.000000
2_1335.mat,0.479744
2_1336.mat,1.000000
2_1337.mat,0.002434
2_1338.mat,0.299186
2_1339.mat,1.000000
2_1340.mat,1.000000
2_1341.mat,1.000000
2_1342.mat,1.000000
2_1343.mat,0.077549
2_1344.mat,0.077549
2_1345.mat,1.000000
2_1346.mat,1.000000
2_1347.mat,0.176735
2_1348.mat,1.000000
2_1349.mat,0.068194
2_1350.mat,1.000000
2_1351.mat,0.114873
2_1352.mat,1.000000
2_1353.mat,0.479744
2_1354.mat,0.059932
2_1355.mat,1.000000
2_1356.mat,0.052580
2_1357.mat,1.000000
2_1358.mat,1.000000
2_1359.mat,1.000000
2_1360.mat,0.246914
2_1361.mat,0.040070
2_1362.mat,1.000000
2_1363.mat,0.479744
2_1364.mat,1.000000
2_1365.mat,0.010811
2_1366.mat,0.017507
2_1367.mat,0.207506
2_1368.mat,0.040070
2_1369.mat,0.002434
2_1370.mat,1.000000
2_1371.mat,1.000000
2_1372.mat,0.034703
2_1373.mat,1.000000
2_1374.mat,1.000000
2_1375.mat,1.000000
2_1376.mat,1.000000
2_1377.mat,1.000000
2_1378.mat,1.000000
2_1379.mat,0.176735
2_1380.mat,1.000000
2_1381.mat,0.100536
2_1382.mat,1.000000
2_1383.mat,0.131787
2_1384.mat,1.000000
2_1385.mat,1.000000
2_1386.mat,0.131787
2_1387.mat,0.371854
2_1388.mat,0.014031
2_1389.mat,1.000000
2_1390.mat,1.000000
2_1391.mat,1.000000
2_1392.mat,0.246914
2_1393.mat,0.656660
2_1394.mat,1.000000
2_1395.mat,0.068194
2_1396.mat,0.025361
2_1397.mat,1.000000
2_1398.mat,0.176735
2_1399.mat,0.176735
2_1400.mat,1.000000
2_1401.mat,1.000000
2_1402.mat,1.000000
2_1403.mat,0.656660
2_1404.mat,1.000000
2_1405.mat,1.000000
2_1406.mat,0.000000
2_1407.mat,1.000000
2_1408.mat,1.000000
2_1409.mat,1.000000
2_1410.mat,1.000000
2_1411.mat,1.000000
2_1412.mat,0.029821
2_1413.mat,1.000000
2_1414.mat,1.000000
2_1415.mat,1.000000
2_1416.mat,0.114873
2_1417.mat,1.000000
2_1418.mat,0.002434
2_1419.mat,1.000000
2_1420.mat,1.000000
2_1421.mat,0.479744
2_1422.mat,0.077549
2_1423.mat,1.000000
2_1424.mat,1.000000
2_1425.mat,1.000000
2_1426.mat,0.005034
2_1427.mat,0.656660
2_1428.mat,0.656660
2_1429.mat,1.000000
2_1430.mat,1.000000
2_1431.mat,1.000000
2_1432.mat,1.000000
2_1433.mat,1.000000
2_1434.mat,1.000000
2_1435.mat,1.000000
2_1436.mat,1.000000
2_1437.mat,0.025361
2_1438.mat,0.021271
2_1439.mat,1.000000
2_1440.mat,1.000000
2_1441.mat,0.371854
2_1442.mat,1.000000
2_1443.mat,0.656660
2_1444.mat,0.005034
2_1445.mat,1.000000
2_1446.mat,0.017507
2_1447.mat,1.000000
2_1448.mat,1.000000
2_1449.mat,0.479744
2_1450.mat,1.000000
2_1451.mat,0.034703
2_1452.mat,1.000000
2_1453.mat,0.246914
2_1454.mat,1.000000
2_1455.mat,1.000000
2_1456.mat,0.479744
2_1457.mat,0.029821
2_1458.mat,1.000000
2_1459.mat,1.000000
2_1460.mat,0.152042
2_1461.mat,0.152042
2_1462.mat,1.000000
2_1463.mat,0.656660
2_1464.mat,1.000000
2_1465.mat,1.000000
2_1466.mat,1.000000
2_1467.mat,1.000000
2_1468.mat,0.656660
2_1469.mat,1.000000
2_1470.mat,0.007820
2_1471.mat,0.656660
2_1472.mat,1.000000
2_1473.mat,1.000000
2_1474.mat,1.000000
2_1475.mat,1.000000
2_1476.mat,1.000000
2_1477.mat,1.000000
2_1478.mat,1.000000
2_1479.mat,0.017507
2_1480.mat,0.656660
2_1481.mat,0.371854
2_1482.mat,1.000000
2_1483.mat,1.000000
2_1484.mat,0.479744
2_1485.mat,0.207506
2_1486.mat,0.059932
2_1487.mat,1.000000
2_1488.mat,1.000000
2_1489.mat,1.000000
2_1490.mat,1.000000
2_1491.mat,0.246914
2_1492.mat,1.000000
2_1493.mat,0.656660
2_1494.mat,0.059932
2_1495.mat,0.479744
2_1496.mat,1.000000
2_1497.mat,1.000000
2_1498.mat,0.479744
2_1499.mat,1.000000
2_1500.mat,1.000000
2_1501.mat,1.000000
2_1502.mat,1.000000
2_1503.mat,1.000000
2_1504.mat,0.176735
2_1505.mat,0.479744
2_1506.mat,1.000000
2_1507.mat,0.040070
2_1508.mat,0.034703
2_1509.mat,0.479744
2_1510.mat,1.000000
2_1511.mat,1.000000
2_1512.mat,0.059932
2_1513.mat,1.000000
2_1514.mat,1.000000
2_1515.mat,1.000000
2_1516.mat,0.371854
2_1517.mat,1.000000
2_1518.mat,0.656660
2_1519.mat,1.000000
2_1520.mat,0.656660
2_1521.mat,1.000000
2_1522.mat,1.000000
2_1523.mat,1.000000
2_1524.mat,1.000000
2_1525.mat,1.000000
2_1526.mat,1.000000
2_1527.mat,0.114873
2_1528.mat,1.000000
2_1529.mat,0.656660
2_1530.mat,1.000000
2_1531.mat,0.152042
2_1532.mat,1.000000
2_1533.mat,1.000000
2_1534.mat,1.000000
2_1535.mat,1.000000
2_1536.mat,0.152042
2_1537.mat,1.000000
2_1538.mat,1.000000
2_1539.mat,1.000000
2_1540.mat,1.000000
2_1541.mat,1.000000
2_1542.mat,0.000000
2_1543.mat,1.000000
2_1544.mat,0.656660
2_1545.mat,0.246914
2_1546.mat,1.000000
2_1547.mat,0.021271
2_1548.mat,0.656660
2_1549.mat,1.000000
2_1550.mat,1.000000
2_1551.mat,1.000000
2_1552.mat,0.068194
2_1553.mat,0.068194
2_1554.mat,1.000000
2_1555.mat,1.000000
2_1556.mat,1.000000
2_1557.mat,1.000000
2_1558.mat,1.000000
2_1559.mat,0.207506
2_1560.mat,1.000000
2_1561.mat,1.000000
2_1562.mat,1.000000
2_1563.mat,1.000000
2_1564.mat,1.000000
2_1565.mat,0.034703
2_1566.mat,0.045998
2_1567.mat,0.656660
2_1568.mat,0.025361
2_1569.mat,1.000000
2_1570.mat,1.000000
2_1571.mat,0.059932
2_1572.mat,1.000000
2_1573.mat,0.034703
2_1574.mat,0.040070
2_1575.mat,1.000000
2_1576.mat,0.021271
2_1577.mat,1.000000
2_1578.mat,0.207506
2_1579.mat,1.000000
2_1580.mat,0.207506
2_1581.mat,0.034703
2_1582.mat,0.045998
2_1583.mat,0.034703
2_1584.mat,0.088229
2_1585.mat,1.000000
2_1586.mat,1.000000
2_1587.mat,0.479744
2_1588.mat,1.000000
2_1589.mat,1.000000
2_1590.mat,1.000000
2_1591.mat,1.000000
2_1592.mat,1.000000
2_1593.mat,0.656660
2_1594.mat,1.000000
2_1595.mat,0.299186
2_1596.mat,1.000000
2_1597.mat,1.000000
2_1598.mat,1.000000
2_1599.mat,1.000000
2_1600.mat,0.007820
2_1601.mat,1.000000
2_1602.mat,0.479744
2_1603.mat,1.000000
2_1604.mat,1.000000
2_1605.mat,0.299186
2_1606.mat,0.479744
2_1607.mat,1.000000
2_1608.mat,1.000000
2_1609.mat,1.000000
2_1610.mat,1.000000
2_1611.mat,0.017507
2_1612.mat,0.656660
2_1613.mat,1.000000
2_1614.mat,0.034703
2_1615.mat,1.000000
2_1616.mat,0.025361
2_1617.mat,1.000000
2_1618.mat,0.010811
2_1619.mat,0.299186
2_1620.mat,0.656660
2_1621.mat,1.000000
2_1622.mat,1.000000
2_1623.mat,1.000000
2_1624.mat,0.000000
2_1625.mat,1.000000
2_1626.mat,0.021271
2_1627.mat,0.021271
2_1628.mat,1.000000
2_1629.mat,1.000000
2_1630.mat,1.000000
2_1631.mat,1.000000
2_1632.mat,0.029821
2_1633.mat,0.207506
2_1634.mat,0.014031
2_1635.mat,0.010811
2_1636.mat,0.656660
2_1637.mat,1.000000
2_1638.mat,1.000000
2_1639.mat,0.052580
2_1640.mat,1.000000
2_1641.mat,1.000000
2_1642.mat,1.000000
2_1643.mat,1.000000
2_1644.mat,1.000000
2_1645.mat,1.000000
2_1646.mat,1.000000
2_1647.mat,0.656660
2_1648.mat,1.000000
2_1649.mat,1.000000
2_1650.mat,1.000000
2_1651.mat,1.000000
2_1652.mat,1.000000
2_1653.mat,1.000000
2_1654.mat,1.000000
2_1655.mat,1.000000
2_1656.mat,0.152042
2_1657.mat,1.000000
2_1658.mat,1.000000
2_1659.mat,1.000000
2_1660.mat,1.000000
2_1661.mat,1.000000
2_1662.mat,1.000000
2_1663.mat,0.040070
2_1664.mat,0.371854
2_1665.mat,1.000000
2_1666.mat,0.656660
2_1667.mat,1.000000
2_1668.mat,0.152042
2_1669.mat,0.000000
2_1670.mat,0.207506
2_1671.mat,1.000000
2_1672.mat,1.000000
2_1673.mat,0.656660
2_1674.mat,1.000000
2_1675.mat,1.000000
2_1676.mat,1.000000
2_1677.mat,1.000000
2_1678.mat,1.000000
2_1679.mat,1.000000
2_1680.mat,1.000000
2_1681.mat,1.000000
2_1682.mat,0.479744
2_1683.mat,0.479744
2_1684.mat,0.000000
2_1685.mat,1.000000
2_1686.mat,1.000000
2_1687.mat,1.000000
2_1688.mat,1.000000
2_1689.mat,1.000000
2_1690.mat,1.000000
2_1691.mat,1.000000
2_1692.mat,0.207506
2_1693.mat,0.207506
2_1694.mat,1.000000
2_1695.mat,0.299186
2_1696.mat,0.299186
2_1697.mat,1.000000
2_1698.mat,1.000000
2_1699.mat,0.299186
2_1700.mat,1.000000
2_1701.mat,1.000000
2_1702.mat,1.000000
2_1703.mat,0.014031
2_1704.mat,0.656660
2_1705.mat,1.000000
2_1706.mat,0.479744
2_1707.mat,0.371854
2_1708.mat,1.000000
2_1709.mat,0.068194
2_1710.mat,0.656660
2_1711.mat,1.000000
2_1712.mat,1.000000
2_1713.mat,0.021271
2_1714.mat,1.000000
2_1715.mat,0.007820
2_1716.mat,1.000000
2_1717.mat,1.000000
2_1718.mat,0.068194
2_1719.mat,1.000000
2_1720.mat,1.000000
2_1721.mat,1.000000
2_1722.mat,1.000000
2_1723.mat,1.000000
2_1724.mat,1.000000
2_1725.mat,1.000000
2_1726.mat,1.000000
2_1727.mat,0.029821
2_1728.mat,0.207506
2_1729.mat,1.000000
2_1730.mat,0.656660
2_1731.mat,0.246914
2_1732.mat,1.000000
2_1733.mat,1.000000
2_1734.mat,1.000000
2_1735.mat,0.131787
2_1736.mat,1.000000
2_1737.mat,1.000000
2_1738.mat,0.014031
2_1739.mat,1.000000
2_1740.mat,0.479744
2_1741.mat,0.246914
2_1742.mat,1.000000
2_1743.mat,0.246914
2_1744.mat,0.131787
2_1745.mat,0.068194
2_1746.mat,1.000000
2_1747.mat,1.000000
2_1748.mat,0.077549
2_1749.mat,1.000000
2_1750.mat,0.479744
2_1751.mat,1.000000
2_1752.mat,1.000000
2_1753.mat,0.207506
2_1754.mat,1.000000
2_1755.mat,0.479744
2_1756.mat,1.000000
2_1757.mat,0.002434
2_1758.mat,0.059932
2_1759.mat,1.000000
2_1760.mat,0.479744
2_1761.mat,1.000000
2_1762.mat,1.000000
2_1763.mat,1.000000
2_1764.mat,0.479744
2_1765.mat,0.246914
2_1766.mat,1.000000
2_1767.mat,1.000000
2_1768.mat,1.000000
2_1769.mat,0.059932
2_1770.mat,1.000000
2_1771.mat,0.246914
2_1772.mat,1.000000
2_1773.mat,0.068194
2_1774.mat,1.000000
2_1775.mat,1.000000
2_1776.mat,0.068194
2_1777.mat,1.000000
2_1778.mat,0.040070
2_1779.mat,1.000000
2_1780.mat,1.000000
2_1781.mat,0.246914
2_1782.mat,1.000000
2_1783.mat,0.656660
2_1784.mat,1.000000
2_1785.mat,1.000000
2_1786.mat,1.000000
2_1787.mat,1.000000
2_1788.mat,0.000000
2_1789.mat,0.656660
2_1790.mat,1.000000
2_1791.mat,1.000000
2_1792.mat,1.000000
2_1793.mat,0.371854
2_1794.mat,0.371854
2_1795.mat,1.000000
2_1796.mat,1.000000
2_1797.mat,1.000000
2_1798.mat,0.152042
